TRANSCRIPT_ID	GENE_NAME
ENST00000340477.9	SYNE4
ENST00000473572.2	AC002116.1
ENST00000486389.5	ALKBH6
ENST00000378875.7	ALKBH6
ENST00000485128.5	ALKBH6
ENST00000252984.11	ALKBH6
ENST00000586962.1	AC002116.2
ENST00000360535.9	CLIP3
ENST00000593074.5	CLIP3
ENST00000292894.2	THAP8
ENST00000401500.7	WDR62
ENST00000270301.11	WDR62
ENST00000624007.1	AD000813.1
ENST00000633214.1	OVOL3
ENST00000585332.3	OVOL3
ENST00000221859.9	POLR2I
ENST00000622994.1	AD001527.2
ENST00000629269.2	TBCB
ENST00000221855.8	TBCB
ENST00000651435.1	TBCB
ENST00000589996.5	TBCB
ENST00000585746.1	TBCB
ENST00000586868.1	TBCB
ENST00000589146.5	CAPNS1
ENST00000628018.2	CAPNS1
ENST00000628306.2	CAPNS1
ENST00000246533.8	CAPNS1
ENST00000587718.5	CAPNS1
ENST00000590874.5	CAPNS1
ENST00000588815.5	CAPNS1
ENST00000588780.5	CAPNS1
ENST00000629983.2	CAPNS1
ENST00000604228.1	AD001527.1
ENST00000437291.6	COX7A1
ENST00000292907.8	COX7A1
ENST00000591692.1	AC002984.1
ENST00000304116.9	ZNF565
ENST00000392173.6	ZNF565
ENST00000355114.9	ZNF565
ENST00000363309.1	Y_RNA
ENST00000456324.5	ZNF146
ENST00000443387.2	ZNF146
ENST00000586345.6	AC092296.2
ENST00000660925.1	AC092296.2
ENST00000660190.2	AC092296.2
ENST00000658126.1	LINC00665
ENST00000658042.1	LINC00665
ENST00000438368.6	LINC00665
ENST00000591372.2	LINC00665
ENST00000658301.1	LINC00665
ENST00000656137.1	LINC00665
ENST00000658991.1	LINC00665
ENST00000270001.12	ZFP14
ENST00000589280.1	ZFP14
ENST00000587018.1	AC092296.1
ENST00000589968.1	AC092296.4
ENST00000392161.4	ZFP82
ENST00000589470.1	AC092296.3
ENST00000434377.6	ZNF566
ENST00000493391.5	ZNF566
ENST00000392170.6	ZNF566
ENST00000424129.6	ZNF566
ENST00000592087.1	AC092295.2
ENST00000593270.1	CTBP2P7
ENST00000523638.6	ZNF260
ENST00000592282.1	ZNF260
ENST00000588993.1	ZNF260
ENST00000593142.5	ZNF260
ENST00000446262.1	AC092295.1
ENST00000591340.6	ZNF529
ENST00000334116.7	ZNF529
ENST00000475219.6	ZNF529-AS1
ENST00000670019.1	ZNF529-AS1
ENST00000423582.5	ZNF382
ENST00000292928.7	ZNF382
ENST00000439428.5	ZNF382
ENST00000435416.1	ZNF382
ENST00000639288.1	ZNF382
ENST00000588268.6	ZNF461
ENST00000618437.1	ZNF461
ENST00000360357.8	ZNF461
ENST00000614133.4	ZNF461
ENST00000611182.1	AC074138.1
ENST00000665321.1	LINC01534
ENST00000433232.5	LINC01534
ENST00000536254.6	ZNF567
ENST00000360729.8	ZNF567
ENST00000588311.5	ZNF567
ENST00000585696.5	ZNF567
ENST00000589390.5	ZNF850
ENST00000614887.4	ZNF850
ENST00000591344.2	ZNF850
ENST00000663625.1	AC020928.1
ENST00000588717.1	AC020928.2
ENST00000657461.1	ZNF790-AS1
ENST00000650959.1	ZNF790-AS1
ENST00000655476.1	ZNF790-AS1
ENST00000588906.5	ZNF790-AS1
ENST00000587278.1	ZNF790-AS1
ENST00000356725.9	ZNF790
ENST00000615484.4	ZNF790
ENST00000614179.4	ZNF790
ENST00000613249.4	ZNF790
ENST00000589046.1	ZNF345
ENST00000614069.4	ZNF345
ENST00000420450.6	ZNF345
ENST00000526123.5	ZNF345
ENST00000529555.1	ZNF345
ENST00000612719.4	ZNF345
ENST00000383942.1	Y_RNA
ENST00000640438.1	ZNF345
ENST00000520965.5	ZNF829
ENST00000391711.7	ZNF829
ENST00000496160.2	RPL31P61
ENST00000427117.5	ZNF568
ENST00000333987.12	ZNF568
ENST00000415168.5	ZNF568
ENST00000455427.6	ZNF568
ENST00000619231.4	ZNF568
ENST00000617745.4	ZNF568
ENST00000616085.1	ZNF568
ENST00000586353.5	ZNF568
ENST00000611377.1	AC010632.3
ENST00000590376.1	AC010632.1
ENST00000337995.4	ZNF420
ENST00000304239.11	ZNF420
ENST00000588369.1	AC010632.2
ENST00000587645.1	AC012309.2
ENST00000292841.9	ZNF585A
ENST00000356958.8	ZNF585A
ENST00000392157.2	ZNF585A
ENST00000585860.2	AC012309.1
ENST00000588354.1	ZNF585A
ENST00000532828.7	ZNF585B
ENST00000531805.5	ZNF585B
ENST00000527838.5	ZNF585B
ENST00000586320.1	ZNF585B
ENST00000590503.5	ZNF383
ENST00000589413.5	ZNF383
ENST00000352998.7	ZNF383
ENST00000652687.1	AC016590.1
ENST00000659928.1	LINC01535
ENST00000591116.5	LINC01535
ENST00000592712.5	LINC01535
ENST00000666743.1	LINC01535
ENST00000586324.2	AC016590.1
ENST00000656668.1	AC016590.1
ENST00000654113.1	AC016590.1
ENST00000668926.1	AC016590.4
ENST00000591471.5	ZNF875
ENST00000611171.1	AC016590.3
ENST00000652615.1	ZNF875
ENST00000544914.5	ZNF875
ENST00000591417.5	ZNF875
ENST00000592168.5	ZNF875
ENST00000392153.7	ZNF875
ENST00000589392.5	ZNF875
ENST00000324411.8	ZNF875
ENST00000591259.5	ZNF875
ENST00000592319.1	AC016590.2
ENST00000541583.6	ZNF875
ENST00000591134.5	ZNF875
ENST00000586897.1	ZNF875
ENST00000436120.7	ZNF527
ENST00000483919.5	ZNF527
ENST00000587349.1	ZNF527
ENST00000624962.1	AC008806.1
ENST00000392149.6	ZNF569
ENST00000316950.11	ZNF569
ENST00000448051.7	ZNF569
ENST00000392150.2	ZNF569
ENST00000592490.5	ZNF569
ENST00000589833.5	ZNF569
ENST00000586475.5	ZNF570
ENST00000330173.5	ZNF570
ENST00000585890.2	ZNF793-AS1
ENST00000586176.1	AC022148.2
ENST00000627814.3	ZNF793
ENST00000587143.5	ZNF793
ENST00000588578.5	ZNF793
ENST00000587986.5	ZNF793
ENST00000589319.5	ZNF793
ENST00000542455.2	ZNF793
ENST00000445217.5	ZNF793
ENST00000316807.2	AC022148.1
ENST00000586139.5	ZNF571-AS1
ENST00000592533.5	ZNF540
ENST00000587121.1	ZNF571-AS1
ENST00000590751.5	ZNF571
ENST00000328550.6	ZNF571
ENST00000593133.5	ZNF571
ENST00000451802.7	ZNF571
ENST00000358744.3	ZNF571
ENST00000668693.1	ZNF571-AS1
ENST00000589117.5	ZNF540
ENST00000316433.9	ZNF540
ENST00000586792.5	ZNF540
ENST00000343599.5	ZNF540
ENST00000589018.5	ZFP30
ENST00000351218.6	ZFP30
ENST00000514101.6	ZFP30
ENST00000358582.9	ZNF781
ENST00000590008.5	ZNF781
ENST00000586606.6	AC093227.2
ENST00000589357.1	SELENOKP1
ENST00000355202.9	ZNF607
ENST00000395835.7	ZNF607
ENST00000588040.1	AC093227.1
ENST00000658143.1	AC093227.3
ENST00000590414.6	ZNF573
ENST00000339503.7	ZNF573
ENST00000357309.7	ZNF573
ENST00000536220.5	ZNF573
ENST00000392138.5	ZNF573
ENST00000585724.5	ZNF573
ENST00000591908.1	AC016582.2
ENST00000587765.1	AC016582.2
ENST00000589653.5	AC016582.3
ENST00000443870.3	AC016582.3
ENST00000636547.1	AC016582.3
ENST00000592640.5	AC016582.1
ENST00000636341.1	AC016582.1
ENST00000433142.6	AC016582.1
ENST00000447313.7	WDR87
ENST00000303868.5	WDR87
ENST00000222345.11	SIPA1L3
ENST00000601752.1	AC008395.1
ENST00000599092.1	AC011465.1
ENST00000594299.1	AC011479.3
ENST00000598146.1	AC011479.2
ENST00000578592.2	RN7SL663P
ENST00000420980.6	DPF1
ENST00000614244.4	DPF1
ENST00000412732.5	DPF1
ENST00000416611.5	DPF1
ENST00000414789.5	DPF1
ENST00000355526.8	DPF1
ENST00000456296.5	DPF1
ENST00000587515.5	PPP1R14A
ENST00000591291.5	PPP1R14A
ENST00000301242.9	PPP1R14A
ENST00000347262.8	PPP1R14A
ENST00000591585.1	PPP1R14A
ENST00000301244.12	SPINT2
ENST00000587090.5	SPINT2
ENST00000454580.7	SPINT2
ENST00000591889.2	AC011479.1
ENST00000651064.1	AC011479.4
ENST00000363339.1	Y_RNA
ENST00000339413.11	YIF1B
ENST00000588605.5	C19orf33
ENST00000301246.10	C19orf33
ENST00000592694.5	YIF1B
ENST00000337679.12	YIF1B
ENST00000392124.7	YIF1B
ENST00000592246.5	YIF1B
ENST00000329420.12	YIF1B
ENST00000591784.5	YIF1B
ENST00000591755.5	YIF1B
ENST00000263372.5	KCNK6
ENST00000410018.5	CATSPERG
ENST00000409235.8	CATSPERG
ENST00000590304.1	AC005625.1
ENST00000215071.8	PSMD8
ENST00000620216.4	PSMD8
ENST00000585598.1	PSMD8
ENST00000602911.5	PSMD8
ENST00000592035.5	PSMD8
ENST00000334928.11	GGN
ENST00000585411.1	AC005789.1
ENST00000587013.5	SPRED3
ENST00000586301.5	SPRED3
ENST00000338502.8	SPRED3
ENST00000588262.5	FAM98C
ENST00000252530.9	FAM98C
ENST00000343358.11	FAM98C
ENST00000586305.5	RASGRP4
ENST00000615439.5	RASGRP4
ENST00000454404.6	RASGRP4
ENST00000587753.5	RASGRP4
ENST00000614135.4	RASGRP4
ENST00000617966.4	RASGRP4
ENST00000618320.4	RASGRP4
ENST00000622174.4	RASGRP4
ENST00000293062.13	RASGRP4
ENST00000426920.6	RASGRP4
ENST00000433821.6	RASGRP4
ENST00000587738.2	RASGRP4
ENST00000355481.8	RYR1
ENST00000359596.7	RYR1
ENST00000597015.1	AC067969.2
ENST00000595853.1	AC067969.1
ENST00000591517.5	MAP4K1
ENST00000396857.7	MAP4K1
ENST00000586296.5	MAP4K1
ENST00000589130.5	MAP4K1
ENST00000589557.1	AC008649.1
ENST00000614624.4	EIF3K
ENST00000593149.5	EIF3K
ENST00000538434.5	EIF3K
ENST00000588934.5	EIF3K
ENST00000248342.9	EIF3K
ENST00000545173.6	EIF3K
ENST00000592558.1	EIF3K
ENST00000252699.7	ACTN4
ENST00000390009.7	ACTN4
ENST00000424234.6	ACTN4
ENST00000585999.1	AC008649.2
ENST00000328867.9	CAPN12
ENST00000601953.5	CAPN12
ENST00000602255.1	AC022144.1
ENST00000378626.4	LGALS7
ENST00000314980.5	LGALS7B
ENST00000384566.1	RNU6-140P
ENST00000307751.9	LGALS4
ENST00000221418.9	ECH1
ENST00000594769.5	AC008982.1
ENST00000594558.1	AC104534.1
ENST00000221419.9	HNRNPL
ENST00000600873.5	HNRNPL
ENST00000600473.1	AC008982.2
ENST00000591812.2	RINL
ENST00000598904.5	RINL
ENST00000593830.1	AC011455.1
ENST00000358931.9	SIRT2
ENST00000392081.6	SIRT2
ENST00000249396.12	SIRT2
ENST00000613542.4	SIRT2
ENST00000392079.7	NFKBIB
ENST00000572515.5	NFKBIB
ENST00000313582.6	NFKBIB
ENST00000571838.1	CCER2
ENST00000221431.10	SARS2
ENST00000594171.5	SARS2
ENST00000430193.7	SARS2
ENST00000598831.5	SARS2
ENST00000599996.1	AC011455.2
ENST00000600042.5	SARS2
ENST00000308018.8	MRPS12
ENST00000407800.2	MRPS12
ENST00000402029.3	MRPS12
ENST00000599320.2	ERVK9-11
ENST00000292852.9	FBXO17
ENST00000595329.5	FBXO17
ENST00000660381.1	AC011455.6
ENST00000292853.9	FBXO27
ENST00000509137.6	FBXO27
ENST00000600828.5	FBXO27
ENST00000597303.1	AC010605.1
ENST00000331256.10	ACP7
ENST00000594229.1	ACP7
ENST00000599470.5	PAK4
ENST00000321944.8	PAK4
ENST00000358301.7	PAK4
ENST00000593690.5	PAK4
ENST00000599386.5	PAK4
ENST00000599484.1	AC011443.1
ENST00000360442.7	PAK4
ENST00000339852.5	NCCRP1
ENST00000318438.6	SYCN
ENST00000595082.1	IFNL3P1
ENST00000413851.3	IFNL3
ENST00000613087.4	IFNL3
ENST00000606380.2	IFNL4
ENST00000616270.4	IFNL4
ENST00000634680.1	IFNL4
ENST00000634967.1	IFNL4
ENST00000396851.3	MSRB1P1
ENST00000607083.1	IFNL4P1
ENST00000331982.5	IFNL2
ENST00000333625.3	IFNL1
ENST00000248668.4	LRFN1
ENST00000601911.1	AC011445.1
ENST00000601387.5	GMFG
ENST00000598034.5	GMFG
ENST00000597595.6	GMFG
ENST00000600322.5	GMFG
ENST00000602185.5	GMFG
ENST00000253054.12	GMFG
ENST00000594700.5	GMFG
ENST00000595636.1	GMFG
ENST00000599274.1	AC011445.2
ENST00000598913.5	SAMD4B
ENST00000314471.10	SAMD4B
ENST00000610417.4	SAMD4B
ENST00000611159.4	SAMD4B
ENST00000596368.1	SAMD4B
ENST00000467650.3	RN7SL566P
ENST00000221265.8	PAF1
ENST00000595564.5	PAF1
ENST00000615911.4	MED29
ENST00000315588.11	MED29
ENST00000594368.5	MED29
ENST00000597629.3	ZFP36
ENST00000594442.2	ZFP36
ENST00000594045.2	ZFP36
ENST00000581459.1	MIR4530
ENST00000425673.6	PLEKHG2
ENST00000458508.6	PLEKHG2
ENST00000409797.6	PLEKHG2
ENST00000251453.8	RPS16
ENST00000599539.5	RPS16
ENST00000339471.8	RPS16
ENST00000601655.5	RPS16
ENST00000599117.5	SUPT5H
ENST00000402194.6	SUPT5H
ENST00000432763.7	SUPT5H
ENST00000359191.10	SUPT5H
ENST00000598725.5	SUPT5H
ENST00000544017.5	TIMM50
ENST00000607714.6	TIMM50
ENST00000599794.5	TIMM50
ENST00000356433.9	DLL3
ENST00000205143.4	DLL3
ENST00000335426.8	SELENOV
ENST00000423711.4	SELENOV
ENST00000622070.2	SELENOV
ENST00000326282.5	EID2B
ENST00000594676.1	AC011500.3
ENST00000593394.1	TDGF1P7
ENST00000390658.4	EID2
ENST00000600089.1	AC011500.2
ENST00000601963.1	AC011500.1
ENST00000486345.1	RPS29P24
ENST00000481709.1	RPS29P25
ENST00000477483.1	RPS29P26
ENST00000621475.4	LGALS13
ENST00000221797.5	LGALS13
ENST00000596933.1	AC005176.2
ENST00000594263.5	AC005176.1
ENST00000597791.1	AC005176.1
ENST00000597077.1	AC005176.1
ENST00000600975.1	RPS29P30
ENST00000392051.4	LGALS16
ENST00000412609.5	AC005515.1
ENST00000598736.5	AC005515.1
ENST00000598164.2	AC005515.1
ENST00000456368.1	AC005515.2
ENST00000599317.1	AC093063.1
ENST00000463711.1	RPS29P27
ENST00000360675.7	LGALS14
ENST00000392052.8	LGALS14
ENST00000617106.1	AC006133.1
ENST00000221804.5	CLC
ENST00000396841.4	LEUTX
ENST00000638280.1	LEUTX
ENST00000617916.1	AC005393.1
ENST00000593685.5	DYRK1B
ENST00000323039.10	DYRK1B
ENST00000348817.7	DYRK1B
ENST00000597639.5	DYRK1B
ENST00000430012.6	DYRK1B
ENST00000622428.1	MIR6719
ENST00000601972.1	DYRK1B
ENST00000221801.8	FBL
ENST00000616721.6	FCGBP
ENST00000620799.1	FCGBP
ENST00000596581.1	PRR13P5
ENST00000157812.7	PSMC4
ENST00000455878.2	PSMC4
ENST00000596894.5	ZNF546
ENST00000347077.9	ZNF546
ENST00000600094.5	ZNF546
ENST00000597336.1	AC007842.1
ENST00000617676.4	ZNF780B
ENST00000434248.6	ZNF780B
ENST00000221355.10	ZNF780B
ENST00000598845.5	ZNF780B
ENST00000595508.1	AC005614.2
ENST00000450241.6	ZNF780A
ENST00000414720.6	ZNF780A
ENST00000340963.9	ZNF780A
ENST00000455521.5	ZNF780A
ENST00000595687.6	ZNF780A
ENST00000594395.5	ZNF780A
ENST00000598952.1	AC005614.1
ENST00000446052.1	VN1R96P
ENST00000253055.8	MAP3K10
ENST00000311308.6	TTC9B
ENST00000430325.7	CNTD2
ENST00000599263.6	CNTD2
ENST00000513948.1	CNTD2
ENST00000392038.7	AKT2
ENST00000424901.5	AKT2
ENST00000311278.10	AKT2
ENST00000579047.5	AKT2
ENST00000378432.1	AC118344.1
ENST00000384899.1	MIR641
ENST00000383947.1	RNU6-945P
ENST00000582783.5	C19orf47
ENST00000392035.6	C19orf47
ENST00000384551.1	Y_RNA
ENST00000384198.1	Y_RNA
ENST00000409419.5	PLD3
ENST00000409587.5	PLD3
ENST00000409735.9	PLD3
ENST00000356508.9	PLD3
ENST00000622968.1	AC118344.2
ENST00000409281.5	PLD3
ENST00000617519.1	MIR6796
ENST00000291823.3	HIPK4
ENST00000291825.11	PRX
ENST00000324001.7	PRX
ENST00000357949.5	SERTAD1
ENST00000614440.1	AC010271.2
ENST00000392028.8	SERTAD3
ENST00000322354.4	SERTAD3
ENST00000599050.1	AC010271.1
ENST00000643519.1	BLVRB
ENST00000263368.9	BLVRB
ENST00000595483.5	BLVRB
ENST00000617435.1	Metazoa_SRP
ENST00000595535.5	SPTBN4
ENST00000392025.5	SPTBN4
ENST00000352632.7	SPTBN4
ENST00000598249.6	SPTBN4
ENST00000338932.7	SPTBN4
ENST00000392023.1	SPTBN4
ENST00000600733.5	SHKBP1
ENST00000291842.10	SHKBP1
ENST00000204005.13	LTBP4
ENST00000308370.11	LTBP4
ENST00000396819.7	LTBP4
ENST00000252891.8	NUMBL
ENST00000598779.5	NUMBL
ENST00000540131.5	NUMBL
ENST00000243583.10	COQ8B
ENST00000324464.8	COQ8B
ENST00000411352.1	RNU6-195P
ENST00000263370.3	ITPKC
ENST00000470681.5	C19orf54
ENST00000378313.7	C19orf54
ENST00000598485.6	C19orf54
ENST00000243563.8	SNRPA
ENST00000600729.2	MIA-RAB4B
ENST00000594436.5	MIA
ENST00000597784.5	MIA
ENST00000263369.4	MIA
ENST00000594800.5	RAB4B
ENST00000357052.8	RAB4B
ENST00000594136.2	RAB4B-EGLN2
ENST00000595728.2	AC008537.4
ENST00000303961.9	EGLN2
ENST00000406058.6	EGLN2
ENST00000593726.5	EGLN2
ENST00000601627.1	AC008537.1
ENST00000594140.5	EGLN2
ENST00000641596.1	CYP2T1P
ENST00000432607.2	CYP2T1P
ENST00000641827.1	CYP2F2P
ENST00000437853.1	CYP2F2P
ENST00000596135.1	AC008537.2
ENST00000623128.1	AC008537.3
ENST00000301141.10	CYP2A6
ENST00000291764.3	CYP2A7
ENST00000301146.8	CYP2A7
ENST00000597833.3	CYP2G1P
ENST00000600605.1	CYP2A7P2
ENST00000593298.5	CYP2B7P
ENST00000599831.6	CYP2B7P
ENST00000599198.5	CYP2B7P
ENST00000541697.7	CYP2B7P
ENST00000597260.1	AC092071.1
ENST00000324071.10	CYP2B6
ENST00000593831.1	CYP2B6
ENST00000595391.1	CYP2A7P1
ENST00000594920.2	CYP2G2P
ENST00000605729.1	AC008962.1
ENST00000330436.4	CYP2A13
ENST00000331105.7	CYP2F1
ENST00000601990.1	CYP2T3P
ENST00000496996.1	RPL36P16
ENST00000581254.2	RN7SL718P
ENST00000310054.9	CYP2S1
ENST00000301178.9	AXL
ENST00000359092.7	AXL
ENST00000598541.1	AC011510.1
ENST00000593513.1	AXL
ENST00000352456.7	HNRNPUL1
ENST00000595018.5	HNRNPUL1
ENST00000378215.8	HNRNPUL1
ENST00000392006.8	HNRNPUL1
ENST00000617774.1	HNRNPUL1
ENST00000602130.5	HNRNPUL1
ENST00000617305.4	HNRNPUL1
ENST00000593587.5	HNRNPUL1
ENST00000263367.7	HNRNPUL1
ENST00000497296.3	RN7SL34P
ENST00000651374.1	AC011462.5
ENST00000269967.4	CCDC97
ENST00000221930.6	TGFB1
ENST00000539627.5	TMEM91
ENST00000604123.5	TMEM91
ENST00000243578.8	B9D2
ENST00000413014.6	TMEM91
ENST00000616866.1	AC011462.4
ENST00000392002.7	TMEM91
ENST00000436170.6	TMEM91
ENST00000447302.6	TMEM91
ENST00000544232.5	TMEM91
ENST00000540732.3	AC011462.1
ENST00000542945.5	TMEM91
ENST00000356385.8	TMEM91
ENST00000221233.9	EXOSC5
ENST00000596905.1	EXOSC5
ENST00000269980.7	BCKDHA
ENST00000457836.6	BCKDHA
ENST00000598988.1	AC011462.3
ENST00000598887.1	AC011462.2
ENST00000321702.2	B3GNT8
ENST00000438807.7	DMAC2
ENST00000221943.13	DMAC2
ENST00000592922.6	DMAC2
ENST00000301183.15	DMAC2
ENST00000589970.5	DMAC2
ENST00000417807.7	DMAC2
ENST00000590641.6	DMAC2
ENST00000597457.5	DMAC2
ENST00000595425.5	DMAC2
ENST00000614489.1	Metazoa_SRP
ENST00000378187.3	ERICH4
ENST00000588495.6	PCAT19
ENST00000650748.1	PCAT19
ENST00000651572.2	PCAT19
ENST00000651789.1	PCAT19
ENST00000652160.1	PCAT19
ENST00000600996.1	AC243960.2
ENST00000598554.1	PLEKHA3P1
ENST00000599316.1	AC243960.3
ENST00000599770.1	AC243960.3
ENST00000597199.1	LINC01480
ENST00000487420.2	LINC01480
ENST00000483481.2	LINC01480
ENST00000494375.2	LINC01480
ENST00000595649.5	AC243960.1
ENST00000407170.6	CEACAM21
ENST00000601116.5	AC243960.1
ENST00000595395.1	AC243960.1
ENST00000623532.1	AC243960.7
ENST00000401445.4	CEACAM21
ENST00000187608.13	CEACAM21
ENST00000483806.1	CEACAMP3
ENST00000473762.2	CEACAMP3
ENST00000593340.1	DNAJC19P2
ENST00000221954.6	CEACAM4
ENST00000600925.1	CEACAM4
ENST00000594491.1	DNAJC19P3
ENST00000597858.1	AC243960.5
ENST00000600532.1	AC243960.4
ENST00000401731.6	CEACAM7
ENST00000006724.7	CEACAM7
ENST00000602225.1	CEACAM7
ENST00000398599.8	CEACAM5
ENST00000221992.10	CEACAM5
ENST00000615021.4	CEACAM5
ENST00000616453.1	CEACAM5
ENST00000617332.4	CEACAM5
ENST00000405816.5	CEACAM5
ENST00000435837.2	AC243967.1
ENST00000199764.7	CEACAM6
ENST00000601409.1	AC243967.2
ENST00000357396.8	CEACAM3
ENST00000630848.2	CEACAM3
ENST00000344550.4	CEACAM3
ENST00000599047.1	HNRNPA1P52
ENST00000614316.1	AC243967.3
ENST00000343055.5	LYPD4
ENST00000609812.6	LYPD4
ENST00000601246.5	LYPD4
ENST00000596827.5	DMRTC2
ENST00000269945.8	DMRTC2
ENST00000600467.6	RPS19
ENST00000598742.6	RPS19
ENST00000221975.6	RPS19
ENST00000593863.5	RPS19
ENST00000621706.1	MIR6797
ENST00000221972.7	CD79A
ENST00000444740.2	CD79A
ENST00000354532.7	ARHGEF1
ENST00000599846.5	ARHGEF1
ENST00000347545.8	ARHGEF1
ENST00000378152.8	ARHGEF1
ENST00000337665.8	ARHGEF1
ENST00000597630.2	ERFL
ENST00000601891.5	RABAC1
ENST00000222008.11	RABAC1
ENST00000601078.5	RABAC1
ENST00000644613.1	AC010616.1
ENST00000648268.1	ATP1A3
ENST00000602133.5	ATP1A3
ENST00000545399.6	ATP1A3
ENST00000543770.5	ATP1A3
ENST00000262895.7	GRIK5
ENST00000593562.5	GRIK5
ENST00000301218.8	GRIK5
ENST00000222339.7	ZNF574
ENST00000600245.1	ZNF574
ENST00000359044.5	ZNF574
ENST00000389341.9	POU2F2
ENST00000342301.8	POU2F2
ENST00000560558.5	POU2F2
ENST00000526816.6	POU2F2
ENST00000529067.5	POU2F2
ENST00000560398.5	POU2F2
ENST00000529952.5	POU2F2
ENST00000625670.2	POU2F2
ENST00000527895.1	AC010247.1
ENST00000582929.1	MIR4323
ENST00000559786.1	AC010247.2
ENST00000336034.8	DEDD2
ENST00000596251.6	DEDD2
ENST00000595337.5	DEDD2
ENST00000598727.5	DEDD2
ENST00000301215.8	ZNF526
ENST00000398249.8	GSK3A
ENST00000222330.8	GSK3A
ENST00000594664.1	AC006486.1
ENST00000624246.1	AC006486.2
ENST00000222329.9	ERF
ENST00000440177.6	ERF
ENST00000572681.6	CIC
ENST00000160740.7	CIC
ENST00000575354.6	CIC
ENST00000262890.7	PAFAH1B3
ENST00000538771.5	PAFAH1B3
ENST00000598490.1	PRR19
ENST00000341747.7	PRR19
ENST00000499536.2	PRR19
ENST00000301204.8	TMEM145
ENST00000673205.1	TMEM145
ENST00000598766.1	TMEM145
ENST00000673187.1	TMEM145
ENST00000334370.8	MEGF8
ENST00000378073.5	MEGF8
ENST00000251268.11	MEGF8
ENST00000618566.1	MIR8077
ENST00000222032.10	CNFN
ENST00000597255.1	CNFN
ENST00000594624.6	LIPE-AS1
ENST00000244289.9	LIPE
ENST00000594688.1	LIPE-AS1
ENST00000457234.2	LIPE-AS1
ENST00000596781.1	AC011497.1
ENST00000601181.6	CXCL17
ENST00000661814.1	LIPE-AS1
ENST00000517239.1	RNU4-60P
ENST00000600255.1	AC011497.2
ENST00000352591.9	CEACAM1
ENST00000161559.11	CEACAM1
ENST00000403444.7	CEACAM1
ENST00000403461.5	CEACAM1
ENST00000358394.7	CEACAM1
ENST00000599389.1	CEACAM1
ENST00000457904.2	CEACAMP2
ENST00000244336.10	CEACAM8
ENST00000599005.1	CEACAM8
ENST00000434624.1	CEACAMP1
ENST00000448037.1	CEACAMP5
ENST00000480396.1	RPS10P28
ENST00000327495.10	PSG3
ENST00000595140.5	PSG3
ENST00000614582.1	PSG3
ENST00000404209.8	PSG8
ENST00000406636.7	PSG8
ENST00000401467.6	PSG8
ENST00000306511.5	PSG8
ENST00000452007.1	CEACAMP6
ENST00000425668.1	PSG8-AS1
ENST00000597171.5	PSG10P
ENST00000501199.4	PSG10P
ENST00000436291.6	PSG1
ENST00000595124.5	PSG1
ENST00000595356.5	PSG1
ENST00000403380.7	PSG1
ENST00000312439.10	PSG1
ENST00000244296.6	PSG1
ENST00000187910.6	PSG6
ENST00000402603.8	PSG6
ENST00000292125.6	PSG6
ENST00000601833.1	PSG6
ENST00000406070.7	PSG7
ENST00000623675.3	PSG7
ENST00000446844.3	PSG7
ENST00000444105.1	CEACAMP7
ENST00000635495.1	AC004784.1
ENST00000403486.5	PSG11
ENST00000320078.12	PSG11
ENST00000306322.7	PSG11
ENST00000413902.2	CEACAMP8
ENST00000406487.6	PSG2
ENST00000442990.1	CEACAMP9
ENST00000419624.1	AC005392.1
ENST00000366175.7	PSG5
ENST00000407356.5	PSG5
ENST00000407568.5	PSG5
ENST00000599812.5	PSG5
ENST00000342951.11	PSG5
ENST00000404580.1	PSG5
ENST00000405312.8	PSG4
ENST00000433626.6	PSG4
ENST00000244295.13	PSG4
ENST00000489959.5	CEACAMP10
ENST00000418820.6	PSG9
ENST00000621109.4	PSG9
ENST00000495431.1	CEACAMP10
ENST00000593948.5	PSG9
ENST00000270077.8	PSG9
ENST00000291752.9	PSG9
ENST00000443718.7	PSG9
ENST00000244293.11	PSG9
ENST00000596730.1	PSG9
ENST00000455211.1	CEACAMP11
ENST00000457676.1	CEACAMP4
ENST00000595748.1	AC005392.2
ENST00000618265.5	CD177
ENST00000607855.5	CD177
ENST00000607109.1	AC005392.3
ENST00000606252.1	CD177P1
ENST00000602198.5	TEX101
ENST00000598265.1	TEX101
ENST00000244333.4	LYPD3
ENST00000292140.9	PHLDB3
ENST00000599242.1	PHLDB3
ENST00000292147.7	ETHE1
ENST00000600651.5	ETHE1
ENST00000458714.2	ZNF575
ENST00000314228.9	ZNF575
ENST00000601282.1	ZNF575
ENST00000262887.9	XRCC1
ENST00000543982.5	XRCC1
ENST00000597119.1	L34079.2
ENST00000594374.1	L34079.1
ENST00000600242.1	L34079.3
ENST00000599207.6	PINLYP
ENST00000612042.4	PINLYP
ENST00000562255.5	PINLYP
ENST00000569031.6	PINLYP
ENST00000562365.2	PINLYP
ENST00000422989.5	IRGQ
ENST00000602269.1	IRGQ
ENST00000391965.6	ZNF576
ENST00000525771.1	ZNF576
ENST00000533118.5	ZNF576
ENST00000528387.5	ZNF576
ENST00000529930.1	ZNF576
ENST00000336564.5	ZNF576
ENST00000607544.1	SRRM5
ENST00000300811.8	ZNF428
ENST00000417606.3	SRRM5
ENST00000222374.3	CADM4
ENST00000339082.7	PLAUR
ENST00000601723.5	PLAUR
